Policy ID,Lapse,Lapse Year,Customer Info Exist ,Has Payment History,Policy Info Exist
PID_9R5MHMA,?,?,1,1,1
PID_TYQFWBB,1,2019,1,0,1
PID_2H1JXQZ,?,?,1,0,1
PID_PB4GQP7,?,?,0,1,1
PID_IX9J3O9,?,?,0,1,1
PID_PPQCKFH,?,?,1,0,1
PID_3PP0YEG,?,?,0,1,1
PID_339HL1C,?,?,1,0,1
PID_34XSF3J,?,?,0,1,1
PID_9JOL5LP,?,?,0,1,1
PID_L5UWZOO,?,?,1,1,1
PID_USGU678,1,2018,0,1,1
PID_T3A9HWZ,?,?,0,1,1
PID_AK8ZGCE,1,2018,0,1,1
PID_JPDJV4R,?,?,1,1,1
PID_GP4OHH9,?,?,1,0,1
PID_CW981D5,?,?,1,0,1
PID_HVMYAQT,1,2019,1,0,1
PID_QFS4Z21,?,?,1,0,1
PID_592LTQM,1,2018,0,1,1
PID_QRKWIGD,?,?,1,1,1
PID_M9U9HLK,?,?,0,1,1
PID_AP1XOTL,1,2019,1,0,1
PID_F0B5KX5,1,2017,0,1,1
PID_X1YVXDR,?,?,0,1,1
PID_SPVVI5W,?,?,0,1,1
PID_5GHG50H,1,2018,1,1,1
PID_6AO8OAU,?,?,1,1,1
PID_CTXAE3F,?,?,1,1,1
PID_3CIETDE,1,2019,1,1,1
PID_VRZJTKZ,?,?,1,1,1
PID_23KK8XD,1,2019,0,1,1
PID_QKR343V,?,?,1,1,1
PID_MN4Z37Y,1,2019,1,1,1
PID_FRX98GG,?,?,0,1,1
PID_550SJSU,?,?,0,1,1
PID_O9JS01Y,?,?,1,1,1
PID_CW6BSZV,1,2018,1,1,1
PID_PJ2WKT6,?,?,1,0,1
PID_7AI3RP9,1,2019,0,1,1
PID_270GC4F,?,?,0,1,1
PID_7SLWEN8,1,2018,0,1,1
PID_0YVVNTJ,?,?,1,0,1
PID_DX4L26V,?,?,1,1,1
PID_L3F1TF0,?,?,1,0,1
PID_O39Y2S4,?,?,0,1,1
PID_T2POW8E,?,?,0,1,1
PID_VBIN4QX,?,?,0,0,1
PID_OY7GZU2,?,?,0,1,1
PID_ZDX6NAZ,?,?,1,0,1
PID_UTCT965,?,?,0,1,1
PID_T43NBF5,?,?,1,0,1
PID_S5MAHPL,1,2018,0,1,1
PID_P3SJ37A,?,?,1,0,1
PID_6X5LAAF,1,2018,0,1,1
PID_O50VJWW,?,?,1,1,1
PID_ZIJ2XPT,1,2019,1,1,1
PID_UDJHJSO,1,2018,0,1,1
PID_A9J8ZRD,?,?,1,0,1
PID_7AJYWJ7,1,2018,0,1,1
PID_QGW906N,?,?,1,0,1
PID_FQSTAKY,1,2018,0,1,1
PID_J0Z67B0,1,2019,0,1,1
PID_17TCWHL,?,?,1,0,1
PID_Z9TJVN5,?,?,1,1,1
PID_Q3GL4KL,?,?,1,0,1
PID_29DJ7QX,?,?,0,1,1
PID_URA3WBX,1,2018,0,1,1
PID_FXK5VNJ,1,2018,0,1,1
PID_PWXUXGZ,1,2019,1,1,1
PID_4GK1GG9,1,2019,1,1,1
PID_2JWDBZS,?,?,1,1,1
PID_H7D02T4,?,?,1,0,1
PID_BQFUYSU,?,?,1,1,1
PID_XFXYHFV,?,?,0,1,1
PID_V8UDO0W,?,?,1,0,1
PID_7U1NJ4W,?,?,0,1,1
PID_K68PIVX,?,?,0,1,1
PID_VCZM0LL,?,?,1,0,1
PID_XQ8SM8M,?,?,1,1,1
PID_QQAE4RK,1,2017,0,1,1
PID_33DHAK6,?,?,1,1,1
PID_L7GQTVV,?,?,1,1,1
PID_6FQ6UH0,1,2018,0,1,1
PID_R53SWB6,?,?,1,1,1
PID_FZYKZQY,?,?,0,1,1
PID_RTP49BT,?,?,0,1,1
PID_5YFFHEW,?,?,1,0,1
PID_5INP57D,?,?,0,1,1
PID_LSQMQGV,1,2018,1,1,1
PID_3PVYVZR,?,?,1,1,1
PID_6ZAMV37,?,?,1,0,1
PID_OZ247NL,?,?,1,1,1
PID_5V1Q5SH,?,?,1,1,1
PID_MTVTUVB,?,?,1,0,1
PID_5O9K4EV,1,2019,1,1,1
PID_JXLPMQJ,?,?,1,0,1
PID_CD00GH5,?,?,0,1,1
PID_QYKJF8F,1,2017,0,1,1
PID_SH3WHUH,?,?,1,1,1
PID_51CH6AE,?,?,1,0,1
PID_7CRO4ZZ,1,2019,0,1,1
PID_2N26BC2,?,?,1,1,1
PID_I1XW9FW,1,2019,0,1,1
PID_9715MZF,?,?,1,0,1
PID_HWVAQAT,1,2019,1,0,1
PID_5X8OR4A,?,?,1,0,1
PID_3DFMJ6F,?,?,1,1,1
PID_CAMEPRG,1,2018,0,1,1
PID_YPR10F5,?,?,0,1,1
PID_YIMMEYX,1,2018,0,1,1
PID_NZ79QH9,?,?,1,0,1
PID_XD9D3DT,1,2018,0,1,1
PID_RN5MSQU,1,2019,1,1,1
PID_S4DX0RJ,?,?,1,1,1
PID_WIUZEYR,?,?,0,1,1
PID_L28EHM4,1,2019,1,1,1
PID_UGKYHYB,?,?,0,1,1
PID_PL9T30V,1,2018,0,1,1
PID_T3P5GND,?,?,1,0,1
PID_P99YJLT,?,?,1,0,1
PID_ORCDE5C,1,2018,1,1,1
PID_RR7FMV5,?,?,1,0,1
PID_YLZ15JR,?,?,1,0,1
PID_L46OB49,?,?,0,1,1
PID_10UP2N5,1,2019,1,1,1
PID_GG36B4B,1,2018,0,1,1
PID_5DO5QGZ,1,2019,1,1,1
PID_FA9BM4J,?,?,1,0,1
PID_ULTVB18,?,?,1,0,1
PID_4WQFHWK,?,?,1,0,1
PID_HN21VOE,?,?,0,1,1
PID_90CKZKW,1,2019,0,1,1
PID_9B2A0XJ,?,?,1,1,1
PID_Q3PUWGC,1,2019,0,1,1
PID_4RFZLSW,?,?,0,1,1
PID_ZA1SU0S,1,2019,0,1,1
PID_C2KC0DU,1,2018,0,1,1
PID_2UONYLJ,?,?,1,0,1
PID_BZFISHM,1,2018,0,1,1
PID_Y9O3OA6,?,?,0,1,1
PID_BL5LB1P,1,2019,0,1,1
PID_0QKLF7T,?,?,1,1,1
PID_8CJY3KT,?,?,1,0,1
PID_0S4KB4O,?,?,1,0,1
PID_WXKMHCE,?,?,1,0,1
PID_UI4E3J7,1,2018,0,1,1
PID_0SFRG13,?,?,1,1,1
PID_0BXAD3A,?,?,1,0,1
PID_P1B6CQA,?,?,1,0,1
PID_UYTFDJ3,?,?,1,0,1
PID_NZKNYCJ,?,?,0,1,1
PID_QUIK7DP,?,?,0,1,1
PID_X68XFBP,?,?,0,1,1
PID_11YFW0Y,?,?,1,0,1
PID_0P43M90,?,?,0,1,1
PID_XJ0859C,1,2018,0,1,1
PID_ZHUUFI4,1,2019,1,1,1
PID_SL4UBB8,?,?,0,1,1
PID_0GSTY66,1,2018,0,1,1
PID_WB8CB8R,1,2019,0,0,1
PID_8MF8DXD,1,2018,0,1,1
PID_H74NOPV,1,2019,1,1,1
PID_SPBU9XF,?,?,1,1,1
PID_VSV0GVS,?,?,1,1,1
PID_4SIFH1A,1,2018,0,1,1
PID_QUGDU3V,1,2018,0,1,1
PID_KTZ0Z73,?,?,0,1,1
PID_HQSAC06,1,2019,1,0,1
PID_XIDOWNT,1,2019,1,0,1
PID_1Z2G4K8,?,?,1,0,1
PID_PCPO8V0,1,2018,0,1,1
PID_G63RAPZ,?,?,0,1,1
PID_KD2CWTT,1,2018,0,1,1
PID_AN4L2QQ,1,2019,0,1,1
PID_3I7R8YV,?,?,1,1,1
PID_2AL6PAE,1,2019,0,1,1
PID_NUW00TI,?,?,1,0,1
PID_13L6EGZ,?,?,1,0,1
PID_CVWSSK1,?,?,1,0,1
PID_SDR11AK,?,?,1,0,1
PID_Z28SB0U,1,2018,0,1,1
PID_7BQZ23K,?,?,1,0,1
PID_71S55QE,1,2019,1,0,1
PID_YNWUNRX,?,?,1,1,1
PID_G0NFGFA,?,?,0,1,1
PID_F8O9SYE,?,?,1,0,1
PID_11EHCR6,?,?,0,1,1
PID_NIO2U7L,1,2017,0,1,1
PID_4J5QU94,1,2018,0,1,1
PID_QDJ4EH0,?,?,1,1,1
PID_GT5YXOS,?,?,1,1,1
PID_ZZJT5F7,?,?,1,0,1
PID_5QV67FN,1,2017,0,1,1
PID_G09XYKC,?,?,1,0,1
PID_SX0S48K,1,2018,0,1,1
PID_GVFPLB0,?,?,1,0,1
PID_CAFBI99,1,2019,0,1,1
PID_5TL52AU,?,?,1,0,1
PID_3OHI1NS,?,?,0,1,1
PID_WUS7R3A,1,2019,1,1,1
PID_YF4H6DT,1,2018,0,1,1
PID_H4ENLQ7,1,2019,1,1,1
PID_472XKNU,1,2019,0,1,1
PID_3D1XD1E,1,2017,0,1,1
PID_KJFVBUI,?,?,1,0,1
PID_EWF61DB,1,2018,0,1,1
PID_8I7ROIF,?,?,0,1,1
PID_V1NTOMO,1,2019,1,0,1
PID_OGIH4WJ,1,2019,0,1,1
PID_79MPCPG,?,?,1,0,1
PID_FUS6LIF,?,?,1,0,1
PID_1V78V20,1,2019,0,1,1
PID_6Z2WVCT,?,?,0,1,1
PID_VB99Q7Q,1,2019,0,1,1
PID_MUU1HZV,1,2019,0,1,1
PID_89U1HD2,1,2019,0,1,1
PID_XBDZUED,?,?,1,0,1
PID_F9Q4FNN,1,2019,1,1,1
PID_IS3E7DY,1,2019,0,1,1
PID_OQ4NHDU,1,2018,0,1,1
PID_HYX8ABF,?,?,0,1,1
PID_0DRDJ7T,1,2019,1,0,1
PID_WFN2BN8,?,?,1,0,1
PID_04UCSS7,?,?,1,0,1
PID_S4BZ708,?,?,1,0,1
PID_NEDTEPB,1,2019,1,1,1
PID_CTEQMFL,1,2019,1,0,1
PID_2P0QD9G,1,2018,0,1,1
PID_R6X2JOA,1,2019,1,1,1
PID_6Z7Y8X4,?,?,1,0,1
PID_BLS1BYT,?,?,1,1,1
PID_LA7SVXL,1,2018,0,1,1
PID_MGX343R,1,2019,1,0,1
PID_RGGW34A,?,?,1,0,1
PID_05GH1WE,?,?,1,0,1
PID_8IGBVAQ,?,?,1,1,1
PID_Y9ISGZV,1,2019,0,1,1
PID_CVMFXTM,1,2018,0,1,1
PID_S6Q054S,?,?,0,1,1
PID_TPPAJ0H,?,?,0,1,1
PID_2I577CR,?,?,0,1,1
PID_LXOOBI5,?,?,1,1,1
PID_1FZ4Y64,?,?,1,0,1
PID_XUFTIXX,?,?,1,0,1
PID_R638PZL,?,?,0,1,1
PID_BY3BP6V,?,?,1,1,1
PID_S1DYKNN,1,2019,0,1,1
PID_NY0AMCC,?,?,0,1,1
PID_E05EB4O,?,?,1,0,1
PID_HLJYCD7,?,?,0,1,1
PID_3S3ZPZR,1,2019,1,0,1
PID_6S6YSZV,?,?,0,1,1
PID_3WV3HFT,1,2019,0,1,1
PID_Z3VN030,1,2017,0,1,1
PID_7PUHNNE,?,?,1,1,1
PID_3432JWL,1,2019,0,1,1
PID_WBVRHIR,?,?,1,1,1
PID_18HRD8D,?,?,1,0,1
PID_1V6TUOM,1,2017,0,1,1
PID_105547K,?,?,1,0,1
PID_2NTCWXU,?,?,1,0,1
PID_ADE5HD9,?,?,1,0,1
PID_EFUL6TC,?,?,1,0,1
PID_PH6VBX8,1,2019,0,1,1
PID_34KNLUX,?,?,1,0,1
PID_JLCS1GV,1,2019,1,1,1
PID_GUDYG9L,1,2019,0,1,1
PID_20QYHJV,?,?,0,1,1
PID_UZQVMXJ,?,?,1,0,1
PID_3CNNN7S,1,2019,1,1,1
PID_6FHEU2F,?,?,0,1,1
PID_Y9H3RBL,1,2018,0,1,1
PID_F25XYWM,1,2019,1,1,1
PID_BWBDVQW,1,2019,0,1,1
PID_TB6HTZ7,?,?,0,1,1
PID_EVRPJY5,1,2019,0,1,1
PID_UUGLNGV,1,2018,0,1,1
PID_IHT2RQD,1,2018,0,1,1
PID_3SDQFKN,?,?,1,0,1
PID_PL5Y7EG,1,2019,0,1,1
PID_NJH768L,?,?,0,1,1
PID_M5P2LRK,?,?,1,0,1
PID_KJMPC85,?,?,1,1,1
PID_MULXSDW,?,?,1,0,1
PID_DWT4PUW,?,?,0,1,1
PID_L8AYRGA,1,2018,0,1,1
PID_4WDSCTE,?,?,0,1,1
PID_LHCESS1,1,2019,1,1,1
PID_U392P5Q,?,?,1,0,1
PID_EGXA2AI,?,?,0,1,1
PID_NQ5HBOG,1,2018,0,1,1
PID_021EHTX,?,?,0,1,1
PID_T4OPQSL,1,2018,0,1,1
PID_GZJU19S,?,?,1,0,1
PID_IORK8LA,?,?,0,1,1
PID_JTYNOQY,1,2017,0,1,1
PID_9RBEAVM,?,?,1,0,1
PID_PAOL7I1,1,2018,0,1,1
PID_ZYET97U,?,?,0,1,1
PID_RZGYK54,?,?,1,0,1
PID_B3QGI05,?,?,1,0,1
PID_DVYL0M8,?,?,0,1,1
PID_C749IK3,1,2018,0,1,1
PID_FJBGJUJ,1,2019,0,1,1
PID_C1FVTWS,?,?,1,0,1
PID_0G71DM7,1,2019,0,1,1
PID_UXCGI7S,1,2019,1,0,1
PID_1P2LR7R,?,?,1,0,1
PID_P0IV8V6,?,?,1,0,1
PID_CH7YXM2,?,?,0,1,1
PID_3IY2F5P,?,?,1,1,1
PID_1LCV3LP,?,?,1,0,1
PID_VH43688,?,?,1,0,1
PID_DEW338O,1,2018,0,1,1
PID_TVSQOFX,1,2018,0,1,1
PID_NK40O5V,1,2018,0,1,1
PID_AKFL87V,?,?,1,0,1
PID_DN2KUH8,?,?,1,1,1
PID_464GAK7,1,2019,1,0,1
PID_F81A81V,?,?,1,1,1
PID_XAN9D48,?,?,1,1,1
PID_R7WBYHL,1,2019,1,1,1
PID_UTP0CMO,1,2019,1,0,1
PID_2SH0DMX,1,2017,0,1,1
PID_TODLPIB,?,?,1,0,1
PID_B2EM3HY,1,2018,0,1,1
PID_36646R1,?,?,1,0,1
PID_OPQ8GOR,?,?,1,0,1
PID_7EZT2V9,?,?,0,1,1
PID_6HKC0YH,1,2019,1,1,1
PID_0E0MAQU,1,2019,1,0,1
PID_HFUTZDK,1,2019,0,1,1
PID_6Z50OZ8,?,?,0,1,1
PID_XMK9CRO,?,?,1,1,1
PID_ITHSB0F,?,?,1,0,1
PID_L2A0JC2,1,2019,1,0,1
PID_VFM8FNV,1,2018,0,1,1
PID_R5NTF5Q,?,?,1,1,1
PID_PIO53V5,?,?,1,0,1
PID_GRPYGTN,?,?,0,1,1
PID_BESG8PX,1,2019,0,1,1
PID_B24JLOW,?,?,1,1,1
PID_HQUV4F6,1,2018,0,1,1
PID_77YEX0U,?,?,0,1,1
PID_YCGXZLJ,?,?,1,0,1
PID_K2OY2VA,?,?,1,1,1
PID_OT6NYUM,?,?,1,0,1
PID_BCJRKMG,?,?,1,1,1
PID_7V9FM5R,?,?,1,0,1
PID_ZX60SAV,?,?,1,0,1
PID_G1S6T0S,1,2019,0,1,1
PID_IAG5HJR,1,2019,0,1,1
PID_CIQPB46,?,?,1,1,1
PID_DASHB8K,?,?,1,0,1
PID_MIZLIK6,?,?,1,0,1
PID_9H3B6RU,1,2019,0,1,1
PID_M97VC0W,1,2018,0,1,1
PID_T8AAVP1,?,?,1,0,1
PID_K92BGZB,?,?,0,1,1
PID_RTSNXCK,?,?,0,1,1
PID_53NSDU5,1,2018,0,1,1
PID_EJK0POY,?,?,0,1,1
PID_CZ056JA,1,2019,0,1,1
PID_HCY5LQI,1,2019,0,1,1
PID_21R2R1E,1,2019,0,1,1
PID_P7TOSWK,?,?,1,0,1
PID_DYOS8TK,1,2019,0,1,1
PID_AQZ6IZ2,?,?,0,1,1
PID_1SGB5SD,?,?,0,1,1
PID_M66YOAC,1,2019,0,1,1
PID_U6JRJ87,?,?,0,1,1
PID_M5TRUAN,1,2019,0,1,1
PID_R9FX5ZU,?,?,1,1,1
PID_9HKV9NJ,?,?,0,1,1
PID_Y4ISPZZ,?,?,1,0,1
PID_DKYW5GV,1,2019,1,1,1
PID_Z4RRTA8,?,?,1,1,1
PID_M7G2OG9,1,2019,0,1,1
PID_BCA8SD6,?,?,0,1,1
PID_BJCEZ65,?,?,0,1,1
PID_24PSCMK,1,2019,0,1,1
PID_OKJ6TY8,?,?,1,0,1
PID_LOSHTTS,?,?,1,0,1
PID_VW06H9M,1,2019,0,1,1
PID_VG9HGEL,1,2019,1,1,1
PID_Y3U4S8V,?,?,1,0,1
PID_TAH1WGC,1,2018,0,1,1
PID_OKTNE49,?,?,0,1,1
PID_OLRP9WG,?,?,1,0,1
PID_GEQP9YV,?,?,1,1,1
PID_M62RTRT,?,?,1,0,1
PID_NXZJSGD,1,2019,1,0,1
PID_47T4PF5,?,?,1,1,1
PID_9UNI8KZ,?,?,1,0,1
PID_QL5MP8J,1,2019,1,1,1
PID_FR8E92A,?,?,0,1,1
PID_Y873M1Y,?,?,1,1,1
PID_OFOY2ZZ,?,?,1,1,1
PID_AZK36Q7,1,2019,0,1,1
PID_EAAL5AK,?,?,1,0,1
PID_IXQCESL,?,?,0,1,1
PID_Z4CABEK,?,?,0,1,1
PID_FGUX32O,?,?,0,1,1
PID_L8HVJ89,1,2018,0,1,1
PID_BY27EWF,?,?,1,0,1
PID_EKDL00C,?,?,1,1,1
PID_8Z8H7JT,?,?,1,1,1
PID_WTCJEG6,?,?,1,1,1
PID_WC4LC98,1,2019,0,1,1
PID_GI1903H,?,?,1,0,1
PID_3058T3T,?,?,1,0,1
PID_40B3XWN,1,2017,0,1,1
PID_IJKWBTR,?,?,0,1,1
PID_08AK82M,1,2018,0,1,1
PID_QZXTHJ9,?,?,1,1,1
PID_Y5Q8P2N,1,2018,0,1,1
PID_7SAVXKE,?,?,0,1,1
PID_JHH2CTJ,?,?,1,1,1
PID_COJHEGV,?,?,0,1,1
PID_A9P885V,1,2019,0,1,1
PID_90BEXY6,?,?,1,1,1
PID_E1WMNR3,?,?,1,1,1
PID_L1G5GXP,1,2019,0,1,1
PID_EQKXWKP,?,?,1,0,1
PID_C1N1OBL,1,2019,1,1,1
PID_D4YLL2D,?,?,1,0,1
PID_XO1QAON,?,?,0,1,1
PID_IVAGRKZ,?,?,1,0,1
PID_YWXFFTC,?,?,1,0,1
PID_AZKIL0B,?,?,0,1,1
PID_XW96TDT,?,?,1,1,1
PID_HZZVPIL,?,?,0,1,1
PID_3V5WM0V,1,2019,1,1,1
PID_N5D22MA,?,?,1,0,1
PID_KMDN52S,?,?,1,0,1
PID_MA8HCDW,1,2018,0,1,1
PID_G2TME3M,?,?,1,0,1
PID_FT4MFTI,?,?,1,0,1
PID_OWALKIB,?,?,1,1,1
PID_OSP9XFA,1,2018,0,1,1
PID_YS8I5EY,?,?,1,1,1
PID_18UMYXI,?,?,1,0,1
PID_4BUSSDP,1,2019,0,1,1
PID_RFO9Z04,1,2018,0,1,1
PID_11HFAD2,1,2019,0,1,1
PID_F85QVX4,?,?,0,1,1
PID_07CYAT0,?,?,1,0,1
PID_04DBO6B,1,2019,1,1,1
PID_KPM652P,?,?,1,0,1
PID_FROA6EA,?,?,1,0,1
PID_7CKUDY3,?,?,1,0,1
PID_9JWOQGQ,1,2019,0,1,1
PID_EF4291B,1,2019,0,1,1
PID_YOP2RRM,1,2019,0,1,1
PID_NOGSWQ6,?,?,0,1,1
PID_UUG57AI,?,?,1,0,1
PID_WBWGHHH,1,2019,0,1,1
PID_TISFVRB,?,?,1,0,1
PID_DZDHMBH,?,?,1,1,1
PID_JO4CY1J,?,?,1,0,1
PID_I061H4N,?,?,1,0,1
PID_11ZNGX4,?,?,0,1,1
PID_N3O1PYP,1,2019,0,1,1
PID_LGCQUJW,?,?,1,0,1
PID_1STAJ8V,1,2018,0,1,1
PID_B7ZBK55,?,?,0,1,1
PID_SVZAN9W,1,2018,0,1,1
PID_RMRD8BX,1,2019,1,1,1
PID_RQYM9NK,1,2019,1,0,1
PID_PJXOC2Z,?,?,1,0,1
PID_CYN4H1S,1,2018,0,1,1
PID_2IIQS9X,?,?,0,1,1
PID_PWE8M8L,1,2019,0,1,1
PID_A2UEYKU,?,?,1,0,1
PID_6UAM2P7,1,2019,0,1,1
PID_0STUO95,?,?,1,0,1
PID_5PM72WI,?,?,1,1,1
PID_CEO5M1K,?,?,1,0,1
PID_HCYTJGW,?,?,0,1,1
PID_JU9M3ND,?,?,1,1,1
PID_UXY6HFQ,1,2019,1,0,1
PID_FN1EUYQ,1,2018,0,1,1
PID_VXXC3M1,?,?,0,0,1
PID_1HADRPU,1,2019,0,1,1
PID_GRHNFHW,?,?,0,1,1
PID_631S4FL,1,2019,1,0,1
PID_TH40IVC,?,?,0,1,1
PID_PCDOWM5,1,2019,1,1,1
PID_CXIWA9N,?,?,1,0,1
PID_NVNG23B,?,?,0,1,1
PID_ORVOW9E,1,2017,0,1,1
PID_B36S4Y1,?,?,0,1,1
PID_2D48YVE,1,2019,0,1,1
PID_03OZ9DU,?,?,1,0,1
PID_55TKGJV,?,?,1,0,1
PID_WTW6P5H,?,?,0,1,1
PID_RE6RYPI,1,2018,0,1,1
PID_BQM05TV,1,2018,0,1,1
PID_38ISWPE,1,2019,1,1,1
PID_GIQ4YH5,1,2019,0,1,1
PID_I3AWLYH,?,?,1,0,1
PID_QZOK0BT,1,2018,0,1,1
PID_68CLUB9,?,?,1,0,1
PID_O9OZGVV,1,2019,1,1,1
PID_BDMALL2,1,2018,0,1,1
PID_DDN74QU,?,?,0,1,1
PID_FNLS36J,1,2019,1,0,1
PID_BS5DAQT,1,2019,1,1,1
PID_4EPOLES,1,2018,0,1,1
PID_JZ6F1LT,1,2018,0,1,1
PID_7P12O69,?,?,1,0,1
PID_9L896XX,1,2018,0,1,1
PID_N6V113Y,1,2018,0,1,1
PID_22FHWMR,?,?,1,0,1
PID_H0MYFHR,?,?,0,1,1
PID_KF8EDA0,1,2018,0,1,1
PID_QV00YS6,1,2019,1,1,1
PID_S2D7HBG,1,2019,0,1,1
PID_Q46KUYH,1,2019,1,1,1
PID_DVZV5BO,?,?,1,0,1
PID_NQERSVF,?,?,1,0,1
PID_HIIAO10,?,?,1,0,1
PID_VBSFUA1,1,2019,1,1,1
PID_PKYJ2M1,?,?,0,1,1
PID_V4KV1BN,?,?,0,1,1
PID_MSE6BSQ,1,2019,0,1,1
PID_9YMJWK4,1,2017,0,1,1
PID_11U5WWZ,1,2018,0,1,1
PID_05GISNX,?,?,0,1,1
PID_VKS91PQ,?,?,1,1,1
PID_JW2YKCI,?,?,0,1,1
PID_K3K3FTC,?,?,0,1,1
PID_9YR38I1,1,2019,0,1,1
PID_2J7OC1J,?,?,1,0,1
PID_NM7Z4BQ,?,?,1,0,1
PID_RDB6N9U,1,2019,0,1,1
PID_5AOF4I7,?,?,1,0,1
PID_P4F8Q5A,1,2019,1,1,1
PID_TMWG2J7,?,?,0,1,1
PID_2XUZ468,?,?,1,1,1
PID_XMQSAGG,?,?,1,1,1
PID_V3PKYIS,1,2019,0,1,1
PID_4NF1CCX,?,?,1,0,1
PID_WLK2O13,?,?,0,1,1
PID_Y1Q5MLN,1,2019,0,1,1
PID_0N9PD1F,1,2019,1,0,1
PID_3F1GWRQ,1,2019,1,0,1
PID_EQUX56A,?,?,0,1,1
PID_LXUC61E,?,?,1,0,1
PID_KGFM8QI,1,2018,0,1,1
PID_4CE39E8,?,?,0,1,1
PID_KDRDO7Z,1,2018,0,1,1
PID_19UVGPW,?,?,1,1,1
PID_VD1YYSX,?,?,0,0,1
PID_QV64OF7,1,2018,0,1,1
PID_S3FYBDR,?,?,0,1,1
PID_MNG3D8Y,?,?,1,0,1
PID_PP3EFU7,?,?,1,0,1
PID_KELHNU0,?,?,0,0,1
PID_Z79YJ5W,?,?,1,0,1
PID_AAK5KM2,1,2018,0,1,1
PID_3V4WW3A,?,?,1,0,1
PID_6QXMSKU,?,?,1,0,1
PID_LJPQGVP,1,2019,0,1,1
PID_QX1KSUX,1,2019,0,1,1
PID_HVNXK8E,1,2019,1,1,1
PID_R77S2BB,?,?,1,0,1
PID_MGK8ZFJ,?,?,0,1,1
PID_EY1A6DN,1,2018,0,1,1
PID_VDRVT4Q,1,2019,1,1,1
PID_7GKQJIG,1,2019,0,1,1
PID_T432DV2,?,?,0,1,1
PID_N4C1PZL,?,?,0,1,1
PID_L9REB6T,?,?,0,1,1
PID_EEKE1RZ,?,?,0,1,1
PID_AERMOTS,?,?,1,1,1
PID_7MP9Y8K,?,?,1,1,1
PID_0W21PNT,?,?,0,1,1
PID_YWG1EVQ,?,?,0,1,1
PID_SW5UT91,?,?,0,1,1
PID_00YAC9B,1,2017,0,1,1
PID_V5PQZQL,?,?,1,0,1
PID_O5PXZQC,?,?,1,0,1
PID_BMXPBBG,1,2018,1,1,1
PID_DJ6YZNY,1,2019,1,1,1
PID_6VB54AQ,?,?,1,1,1
PID_TD7FKQF,1,2019,1,1,1
PID_HBYECW1,1,2018,0,1,1
PID_6GQL2YB,1,2019,1,0,1
PID_LAMVZ2A,1,2018,0,1,1
PID_EC6YB4V,?,?,0,1,1
PID_THJF1I1,1,2019,0,1,1
PID_81NR2ZH,1,2019,1,1,1
PID_IX0RGCG,?,?,1,1,1
PID_PQIUSQU,?,?,0,1,1
PID_T4H5Q4D,?,?,1,1,1
PID_FF96TR2,1,2018,0,1,1
PID_PYVCBF1,?,?,1,1,1
PID_7ND3X4G,?,?,0,1,1
PID_C2RS8NO,1,2018,0,1,1
PID_4G80ETI,?,?,1,1,1
PID_37P8D3H,?,?,1,1,1
PID_WRN1JZS,1,2019,1,1,1
PID_TIL72NR,1,2019,1,0,1
PID_YKXH49O,?,?,1,0,1
PID_MH9WDAG,?,?,1,0,1
PID_RHKOC98,?,?,1,0,1
PID_HEAB8VE,1,2019,0,1,1
PID_9GNGR46,1,2018,0,1,1
PID_C99UZRL,1,2019,1,1,1
PID_VEKUQU2,1,2019,0,1,1
PID_8VJ70ZJ,?,?,1,1,1
PID_3R2LYKU,1,2018,0,1,1
PID_90WXK06,?,?,0,1,1
PID_4FBIXYC,1,2019,1,0,1
PID_SDJLIIE,?,?,1,0,1
PID_RPVHBQK,1,2019,0,1,1
PID_JBGCOA8,?,?,0,1,1
PID_EXS8WVR,1,2019,1,0,1
PID_FRN2ISQ,?,?,0,1,1
PID_EVW7WRO,1,2018,0,1,1
PID_4PHRPPL,?,?,1,1,1
PID_0T196IL,?,?,1,1,1
PID_7FFL95E,?,?,1,0,1
PID_U4MSAIP,?,?,1,1,1
PID_UZDCM3G,1,2019,1,0,1
PID_U63RTR6,?,?,1,0,1
PID_4WM2ETE,?,?,0,1,1
PID_XRED9IA,1,2019,1,1,1
PID_370YYPC,?,?,0,1,1
PID_WTSG1TV,1,2018,0,1,1
PID_WA0J1E3,?,?,0,1,1
PID_3S6339D,?,?,0,1,1
PID_3FI3C3A,?,?,1,1,1
PID_NNJP1HJ,?,?,1,0,1
PID_KPNBK2L,1,2019,1,1,1
PID_3CPF1PR,1,2018,0,1,1
PID_FIG8CVC,1,2018,0,1,1
PID_H1FRV0T,1,2019,1,1,1
PID_7VM3APS,?,?,1,0,1
PID_H2IXFX6,1,2019,1,1,1
PID_Y3Y3ZAA,?,?,1,0,1
PID_YVD1LFF,?,?,0,1,1
PID_A3RLGZ1,?,?,1,0,1
PID_APHJ2Q8,?,?,1,0,1
PID_22SLIFM,?,?,1,0,1
PID_WMNAEGP,?,?,1,1,1
PID_GSXS58Q,1,2018,0,1,1
PID_6GYK2BR,?,?,1,0,1
PID_TMSF8PM,?,?,1,0,1
PID_MHWK5E5,?,?,0,1,1
PID_R32RHEV,1,2019,0,1,1
PID_DW0FHCO,?,?,1,0,1
PID_VQGEXP8,?,?,0,1,1
PID_XOE72S2,1,2019,1,1,1
PID_YTMMNMF,?,?,0,1,1
PID_ETNW0DG,1,2019,1,1,1
PID_39Q5N1T,?,?,1,1,1
